year,month,partner_id,Partner Name,Total Num Diapers,City,city_id,percentage,number_diapers
2025,September,5,Margaret Fuller Neighborhood House,3522,Revere,15,0.02,70
2025,September,5,Margaret Fuller Neighborhood House,3522,Allston,28,0.01,35
2025,September,5,Margaret Fuller Neighborhood House,3522,Brighton,29,0.02,70
2025,September,5,Margaret Fuller Neighborhood House,3522,Mattapan,30,0.02,70
2025,September,5,Margaret Fuller Neighborhood House,3522,Charlestown,31,0.02,70
2025,October,5,Margaret Fuller Neighborhood House,3826,Boston,1,0.23,880
2025,October,5,Margaret Fuller Neighborhood House,3826,Cambridge,3,0.55,2104
2025,October,5,Margaret Fuller Neighborhood House,3826,Dorchester,27,0.03,115
2025,October,5,Margaret Fuller Neighborhood House,3826,Malden,10,0.03,115
2025,October,5,Margaret Fuller Neighborhood House,3826,Somerville,2,0.05,191
2025,October,5,Margaret Fuller Neighborhood House,3826,Quincy,5,0.02,77
2025,October,5,Margaret Fuller Neighborhood House,3826,Revere,15,0.02,77
2025,October,5,Margaret Fuller Neighborhood House,3826,Allston,28,0.01,38
2025,October,5,Margaret Fuller Neighborhood House,3826,Brighton,29,0.02,77
2025,October,5,Margaret Fuller Neighborhood House,3826,Mattapan,30,0.02,77
2025,October,5,Margaret Fuller Neighborhood House,3826,Charlestown,31,0.02,77
2025,November,5,Margaret Fuller Neighborhood House,4016,Boston,1,0.23,924
2025,November,5,Margaret Fuller Neighborhood House,4016,Cambridge,3,0.55,2209
2025,November,5,Margaret Fuller Neighborhood House,4016,Dorchester,27,0.03,120
2025,November,5,Margaret Fuller Neighborhood House,4016,Malden,10,0.03,120
2025,November,5,Margaret Fuller Neighborhood House,4016,Somerville,2,0.05,201
2025,November,5,Margaret Fuller Neighborhood House,4016,Quincy,5,0.02,80
2025,November,5,Margaret Fuller Neighborhood House,4016,Revere,15,0.02,80
2025,November,5,Margaret Fuller Neighborhood House,4016,Allston,28,0.01,40
2025,November,5,Margaret Fuller Neighborhood House,4016,Brighton,29,0.02,80
2025,November,5,Margaret Fuller Neighborhood House,4016,Mattapan,30,0.02,80
2025,November,5,Margaret Fuller Neighborhood House,4016,Charlestown,31,0.02,80
2025,December,5,Margaret Fuller Neighborhood House,3838,Boston,1,0.23,883
2025,December,5,Margaret Fuller Neighborhood House,3838,Cambridge,3,0.55,2111
2025,December,5,Margaret Fuller Neighborhood House,3838,Dorchester,27,0.03,115
2025,December,5,Margaret Fuller Neighborhood House,3838,Malden,10,0.03,115
2025,December,5,Margaret Fuller Neighborhood House,3838,Somerville,2,0.05,192
2025,December,5,Margaret Fuller Neighborhood House,3838,Quincy,5,0.02,77
2025,December,5,Margaret Fuller Neighborhood House,3838,Revere,15,0.02,77
2025,December,5,Margaret Fuller Neighborhood House,3838,Allston,28,0.01,38
2025,December,5,Margaret Fuller Neighborhood House,3838,Brighton,29,0.02,77
2025,December,5,Margaret Fuller Neighborhood House,3838,Mattapan,30,0.02,77
2025,December,5,Margaret Fuller Neighborhood House,3838,Charlestown,31,0.02,77
2025,March,8,Project SOUP - Somerville Homeless Coalition,1616,Somerville,2,1,1616
2025,April,8,Project SOUP - Somerville Homeless Coalition,3899,Somerville,2,1,3899
2025,May,8,Project SOUP - Somerville Homeless Coalition,3400,Somerville,2,1,3400
2025,June,8,Project SOUP - Somerville Homeless Coalition,3781,Somerville,2,1,3781
2025,July,8,Project SOUP - Somerville Homeless Coalition,2616,Somerville,2,1,2616
2025,August,8,Project SOUP - Somerville Homeless Coalition,600,Somerville,2,1,600
2025,September,8,Project SOUP - Somerville Homeless Coalition,2811,Somerville,2,1,2811
2025,October,8,Project SOUP - Somerville Homeless Coalition,1989,Somerville,2,1,1989
2025,November,8,Project SOUP - Somerville Homeless Coalition,2266,Somerville,2,1,2266
2025,December,8,Project SOUP - Somerville Homeless Coalition,2327,Somerville,2,1,2327
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Medford,6,0.23,299
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Melrose,17,0.22,286
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Malden,10,0.14,182
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Reading,32,0.05,65
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Wakefield,33,0.07,91
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Winchester,21,0.05,65
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Woburn,18,0.04,52
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Everett,8,0.05,65
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Saugus,34,0.03,39
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Stoneham,35,0.05,65
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Revere,15,0.05,65
2025,May,10,Tufts Medicine – MelroseWakefield Hospital,1300,Winthrop,19,0.02,26
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Medford,6,0.23,350
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Melrose,17,0.22,334
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Malden,10,0.14,213
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Reading,32,0.05,76
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Wakefield,33,0.07,106
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Winchester,21,0.05,76
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Woburn,18,0.04,61
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Everett,8,0.05,76
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Saugus,34,0.03,46
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Stoneham,35,0.05,76
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Revere,15,0.05,76
2025,July,10,Tufts Medicine – MelroseWakefield Hospital,1520,Winthrop,19,0.02,30
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Medford,6,0.23,347
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Melrose,17,0.22,332
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Malden,10,0.14,211
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Reading,32,0.05,75
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Wakefield,33,0.07,106
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Winchester,21,0.05,75
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Woburn,18,0.04,60
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Everett,8,0.05,75
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Saugus,34,0.03,45
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Stoneham,35,0.05,75
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Revere,15,0.05,75
2025,August,10,Tufts Medicine – MelroseWakefield Hospital,1508,Winthrop,19,0.02,30
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Medford,6,0.23,344
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Melrose,17,0.22,329
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Malden,10,0.14,209
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Reading,32,0.05,75
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Wakefield,33,0.07,105
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Winchester,21,0.05,75
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Woburn,18,0.04,60
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Everett,8,0.05,75
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Saugus,34,0.03,45
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Stoneham,35,0.05,75
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Revere,15,0.05,75
2025,September,10,Tufts Medicine – MelroseWakefield Hospital,1495,Winthrop,19,0.02,30
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Medford,6,0.23,344
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Melrose,17,0.22,329
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Malden,10,0.14,210
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Reading,32,0.05,75
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Wakefield,33,0.07,105
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Winchester,21,0.05,75
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Woburn,18,0.04,60
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Everett,8,0.05,75
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Saugus,34,0.03,45
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Stoneham,35,0.05,75
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Revere,15,0.05,75
2025,October,10,Tufts Medicine – MelroseWakefield Hospital,1497,Winthrop,19,0.02,30
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Medford,6,0.23,461
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Melrose,17,0.22,441
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Malden,10,0.14,280
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Reading,32,0.05,100
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Wakefield,33,0.07,140
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Winchester,21,0.05,100
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Woburn,18,0.04,80
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Everett,8,0.05,100
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Saugus,34,0.03,60
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Stoneham,35,0.05,100
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Revere,15,0.05,100
2025,November,10,Tufts Medicine – MelroseWakefield Hospital,2003,Winthrop,19,0.02,40
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Medford,6,0.23,464
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Melrose,17,0.22,444
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Malden,10,0.14,282
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Reading,32,0.05,101
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Wakefield,33,0.07,141
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Winchester,21,0.05,101
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Woburn,18,0.04,81
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Everett,8,0.05,101
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Saugus,34,0.03,60
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Stoneham,35,0.05,101
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Revere,15,0.05,101
2025,December,10,Tufts Medicine – MelroseWakefield Hospital,2016,Winthrop,19,0.02,40
2026,January,3,Family ACCESS,4043,Arlington,14,0.01,40
2026,January,3,Family ACCESS,4043,Burlington,24,0.01,40
2026,January,3,Family ACCESS,4043,Lexington,4,0.01,40
2026,January,3,Family ACCESS,4043,Newton,11,0.25,1011
2026,January,3,Family ACCESS,4043,Waltham,13,0.7,2830
2026,January,3,Family ACCESS,4043,Wayland,25,0,0
2026,January,3,Family ACCESS,4043,Wellesley,26,0.01,40
2026,January,3,Family ACCESS,4043,Woburn,18,0.01,40
2026,January,2,Diaper Depot,6322,Waltham,13,1,6322
2026,January,9,REACH Beyond Domestic Violence,1989,Waltham,13,1,1989
2026,January,4,Lexington Food Pantry,4121,Lexington,4,0.99,4080
2026,January,4,Lexington Food Pantry,4121,Woburn,18,0.01,41
2026,January,7,People Helping People- Burlington Food Pantry,3806,Burlington,24,1,3806
2026,January,1,Arlington EATS,7599,Arlington,14,1,7599
2026,January,13,Woburn Council of Social Concern,801,Winchester,21,0.2,160
2026,January,13,Woburn Council of Social Concern,801,Woburn,18,0.8,641
2026,January,5,Margaret Fuller Neighborhood House,4494,Boston,1,0.23,1034
2026,January,5,Margaret Fuller Neighborhood House,4494,Cambridge,3,0.55,2472
2026,January,5,Margaret Fuller Neighborhood House,4494,Dorchester,27,0.03,135
2026,January,5,Margaret Fuller Neighborhood House,4494,Malden,10,0.03,135
2026,January,5,Margaret Fuller Neighborhood House,4494,Somerville,2,0.05,225
2026,January,5,Margaret Fuller Neighborhood House,4494,Quincy,5,0.02,90
2026,January,5,Margaret Fuller Neighborhood House,4494,Revere,15,0.02,90
2026,January,5,Margaret Fuller Neighborhood House,4494,Allston,28,0.01,45
2026,January,5,Margaret Fuller Neighborhood House,4494,Brighton,29,0.02,90
2026,January,5,Margaret Fuller Neighborhood House,4494,Mattapan,30,0.02,90
2026,January,5,Margaret Fuller Neighborhood House,4494,Charlestown,31,0.02,90
2026,January,8,Project SOUP - Somerville Homeless Coalition,1476,Somerville,2,1,1476
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Medford,6,0.23,434
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Melrose,17,0.22,415
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Malden,10,0.14,264
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Reading,32,0.05,94
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Wakefield,33,0.07,132
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Winchester,21,0.05,94
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Woburn,18,0.04,75
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Everett,8,0.05,94
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Saugus,34,0.03,57
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Stoneham,35,0.05,94
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Revere,15,0.05,94
2026,January,10,Tufts Medicine – MelroseWakefield Hospital,1886,Winthrop,19,0.02,38
